,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,fav
3260,0.706,0.842,,-4.628,0.038,0.0476,,0.134,0.818,104.958,4.0,not fav
3261,0.706,0.841,7.0,-3.956,0.0418,7.95e-05,,0.0688,0.861,132.032,4.0,not fav
3262,0.88,0.443,11.0,-6.359,0.0653,0.462,7.13e-06,0.122,0.803,138.018,4.0,not fav
3263,0.76,0.652,6.0,-7.321,0.232,0.0348,,0.307,0.759,100.315,4.0,not fav
3264,0.593,0.836,10.0,-4.774,0.0463,7.37e-05,,0.117,0.406,127.087,4.0,not fav
3265,0.648,0.722,,-4.813,0.0427,0.0103,,0.24,0.389,132.973,4.0,not fav
3266,0.743,0.948,,-4.445,0.0893,0.122,,0.112,0.614,130.024,4.0,not fav
3267,0.688,0.714,11.0,-4.48,0.0712,0.141,,0.214,0.449,125.028,4.0,not fav
3268,0.671,0.771,7.0,-4.821,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,4.0,not fav
3269,0.801,0.985,7.0,-2.69,0.0647,0.0205,6.86e-06,0.297,0.72,127.99,4.0,not fav
3270,0.584,0.699,1.0,-6.065,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,4.0,not fav
3271,0.646,0.926,6.0,-2.531,0.15,0.0452,,0.2,0.797,93.998,4.0,not fav
3272,0.744,0.957,7.0,-4.8,0.0519,0.00152,0.884,0.352,0.529,127.991,4.0,not fav
3273,0.605,0.793,7.0,-3.084,0.297,0.0825,,0.124,0.647,184.032,4.0,not fav
3274,0.647,0.585,6.0,-6.123,0.0512,0.00314,,0.165,0.353,131.934,4.0,not fav
3275,0.738,0.846,9.0,-5.416,0.103,0.115,,0.0946,0.398,127.975,4.0,not fav
3276,0.707,0.87,8.0,-3.617,0.0669,0.0593,,0.205,0.809,125.956,4.0,not fav
3277,0.472,0.911,,-1.552,0.163,0.154,,0.382,0.17,177.046,4.0,not fav
3278,0.635,0.959,4.0,-1.568,0.134,0.0419,1.41e-06,0.301,0.85,104.694,4.0,not fav
3279,0.761,0.818,11.0,-4.196,0.0562,0.0597,0.000225,0.0957,0.83,125.008,4.0,not fav
3280,0.962,0.66,8.0,-5.096,0.061,0.0485,,0.076,0.814,126.016,4.0,not fav
3281,0.699,0.805,6.0,-3.05,0.0595,0.0383,,0.502,0.722,127.009,4.0,not fav
3282,0.851,0.806,4.0,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,4.0,not fav
3283,0.532,0.958,9.0,-3.619,0.139,0.00794,,0.0936,0.322,134.886,4.0,not fav
3284,0.835,0.669,6.0,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,4.0,not fav
3285,0.94,0.743,5.0,-5.166,0.0475,0.317,,0.0909,0.932,118.988,4.0,not fav
3286,0.587,0.837,,-3.847,0.0434,0.0122,,0.351,0.326,127.96,4.0,not fav
3287,0.788,0.844,2.0,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,4.0,not fav
3288,0.771,0.728,9.0,-6.809,0.0359,0.0174,0.0299,0.0779,0.297,127.019,4.0,not fav
3289,0.789,0.706,11.0,-4.233,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,4.0,not fav
3290,0.739,0.741,7.0,-5.873,0.0912,0.013,,0.0679,0.727,122.988,4.0,not fav
3291,0.825,0.856,1.0,-1.912,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,4.0,not fav
3292,0.687,0.855,7.0,-5.341,0.0416,0.0486,,0.233,0.647,130.029,4.0,not fav
3293,0.597,0.837,10.0,-6.518,0.375,0.00427,0.00115,0.839,0.447,126.342,4.0,not fav
3294,0.707,0.813,11.0,-4.515,0.0571,0.0863,,0.168,0.722,124.921,4.0,not fav
3295,0.524,0.972,4.0,-1.569,0.0431,0.00656,0.00058,0.224,0.476,175.017,4.0,not fav
3296,0.817,0.563,9.0,-6.276,0.055,0.0526,1.32e-06,0.154,0.488,125.02,4.0,not fav
3297,0.542,0.792,1.0,-2.897,0.0303,0.044,,0.176,0.36,130.037,4.0,not fav
3298,0.65,0.866,,-5.383,0.0444,0.00614,4.19e-05,0.157,0.655,127.949,4.0,not fav
3299,0.51,0.644,6.0,-5.567,0.0341,0.0821,,0.191,0.293,76.001,4.0,not fav
3300,0.605,0.856,10.0,-5.229,0.0779,0.0981,,0.105,0.553,147.92,4.0,not fav
3301,0.619,0.75,2.0,-6.512,0.0667,0.034,,0.532,0.392,81.03,4.0,not fav
3302,0.454,0.539,7.0,-8.012,0.0559,0.393,3.64e-05,0.13,0.447,84.021,4.0,not fav
3303,0.697,0.232,2.0,-15.035,0.0477,0.481,,0.275,0.642,79.862,4.0,not fav
3304,0.652,0.696,5.0,-6.057,0.0558,0.0647,4.45e-06,0.125,0.623,146.044,4.0,not fav
3305,0.74,0.587,9.0,-4.338,0.072,0.0464,4.04e-06,0.159,0.651,142.018,4.0,not fav
3306,0.711,0.542,2.0,-7.387,0.0701,0.0379,,0.128,0.607,99.858,4.0,not fav
3307,0.637,0.572,,-5.103,0.0302,0.3,,0.118,0.296,100.03,4.0,not fav
3308,0.667,0.87,9.0,-3.321,0.078,0.391,,0.0697,0.695,104.946,4.0,not fav
3309,0.51,0.769,5.0,-4.754,0.0612,0.254,,0.14,0.321,151.939,4.0,not fav
3310,0.722,0.457,5.0,-6.737,0.069,0.379,,0.096,0.551,141.933,4.0,not fav
3311,0.623,0.779,11.0,-4.64,0.0406,0.564,0.000589,0.0895,0.571,95.001,4.0,not fav
3312,0.485,0.778,7.0,-7.327,0.0496,0.0183,,0.12,0.343,135.898,4.0,not fav
3313,0.471,0.64,4.0,-6.427,0.029,0.439,,0.154,0.329,85.098,4.0,not fav
3314,0.46,0.57,7.0,-7.07,0.0382,0.352,,0.199,0.337,72.942,4.0,not fav
3315,0.558,0.596,9.0,-8.122,0.0315,0.0543,,0.0688,0.116,127.987,4.0,not fav
3316,0.21,0.464,11.0,-7.729,0.0346,0.207,,0.102,0.198,198.723,3.0,not fav
3317,0.532,0.864,7.0,-5.759,0.0335,0.0387,,0.123,0.602,101.981,4.0,not fav
3318,0.369,0.814,1.0,-2.644,0.0455,0.0445,,0.251,0.506,175.816,4.0,not fav
3319,0.507,0.668,11.0,-5.176,0.0568,0.598,,0.172,0.451,151.32,4.0,not fav
3320,0.452,0.863,1.0,-4.759,0.0685,0.0112,0.0195,0.137,0.272,137.959,4.0,not fav
3321,0.418,0.605,4.0,-5.612,0.027,0.0335,,0.131,0.261,98.733,3.0,not fav
3322,0.589,0.91,11.0,-3.496,0.0882,0.0226,,0.32,0.807,95.021,4.0,not fav
3323,0.671,0.766,7.0,-6.208,0.245,0.114,,0.101,0.238,150.011,4.0,not fav
3324,0.577,0.769,,-5.673,0.0307,0.0528,,0.0947,0.515,91.989,4.0,not fav
3325,0.57,0.758,11.0,-5.33,0.101,0.102,,0.31,0.53,102.666,4.0,not fav
3326,0.424,0.732,1.0,-4.547,0.0393,0.104,,0.108,0.426,160.287,4.0,not fav
3327,0.401,0.594,9.0,-6.038,0.0342,0.0047,,0.0749,0.205,148.22,4.0,not fav
3328,0.424,0.643,11.0,-7.838,0.0316,0.0343,0.0137,0.148,0.266,80.987,4.0,not fav
3329,0.59,0.832,8.0,-5.115,0.055,0.0804,,0.27,0.614,154.94,4.0,not fav
3330,0.549,0.724,11.0,-5.568,0.0465,0.00888,0.000436,0.0647,0.423,145.96,4.0,not fav
3331,0.48,0.75,,-5.633,0.0399,0.226,,0.11,0.124,136.035,4.0,not fav
3332,0.643,0.656,11.0,-5.472,0.0365,0.114,,0.12,0.391,89.985,4.0,not fav
3333,0.503,0.531,,-7.125,0.031,0.135,,0.151,0.353,124.898,4.0,not fav
3334,0.595,0.63,6.0,-7.375,0.0346,0.0522,,0.118,0.277,114.068,4.0,not fav
3335,0.586,0.791,1.0,-4.761,0.0346,0.255,,0.112,0.305,96.033,4.0,not fav
3336,0.471,0.826,11.0,-5.566,0.0583,0.152,,0.128,0.627,164.08,4.0,not fav
3337,0.341,0.378,11.0,-10.416,0.0338,0.361,,0.0896,0.171,171.9,4.0,not fav
3338,0.264,0.536,,-8.485,0.0387,0.233,,0.126,0.202,91.373,4.0,not fav
3339,0.459,0.604,8.0,-4.955,0.0381,0.285,,0.0792,0.361,148.07,4.0,not fav
3340,0.404,0.697,7.0,-5.143,0.0597,0.189,,0.11,0.168,72.381,4.0,not fav
3341,0.692,0.675,8.0,-6.478,0.0396,0.192,,0.0968,0.656,120.043,4.0,not fav
3342,0.588,0.519,,-6.585,0.0643,0.261,,0.157,0.23,93.659,4.0,not fav
3343,0.543,0.786,1.0,-5.206,0.0859,0.101,,0.0823,0.788,171.977,4.0,not fav
3344,0.517,0.433,,-7.531,0.0287,0.598,,0.14,0.287,75.955,4.0,not fav
3345,0.618,0.669,4.0,-5.181,0.0325,0.133,,0.133,0.159,91.98,4.0,not fav
3346,0.488,0.765,3.0,-5.317,0.0356,0.156,1.32e-06,0.0715,0.209,142.972,4.0,not fav
3347,0.667,0.441,6.0,-10.512,0.0372,0.659,0.00259,0.117,0.241,122.009,4.0,not fav
3348,0.399,0.685,8.0,-4.231,0.0408,0.0766,1.53e-06,0.0743,0.148,149.878,4.0,not fav
3349,0.472,0.535,2.0,-8.453,0.0327,0.0402,1e-05,0.404,0.111,133.007,4.0,not fav
3350,0.418,0.449,6.0,-9.42,0.0345,0.617,0.374,0.0873,0.368,85.596,4.0,not fav
3351,0.8,0.726,11.0,-6.816,0.0635,0.0411,0.0036,0.0419,0.739,102.018,4.0,not fav
3352,0.531,0.608,6.0,-5.94,0.0355,0.0637,,0.0834,0.193,76.021,4.0,not fav
3353,0.448,0.84,9.0,-5.722,0.0609,0.0144,,0.112,0.262,102.883,4.0,not fav
3354,0.553,0.428,,-8.668,0.029,0.123,,0.0971,0.393,125.964,4.0,not fav
3355,0.427,0.549,11.0,-5.669,0.0348,0.0359,,0.104,0.213,139.719,4.0,not fav
3356,0.78,0.631,10.0,-4.593,0.1,0.111,,0.109,0.76,101.005,4.0,not fav
3357,0.411,0.459,,-7.943,0.0354,0.789,0.000312,0.127,0.261,135.815,4.0,not fav
3358,0.497,0.566,7.0,-7.07,0.0331,0.0901,,0.0942,0.245,129.865,4.0,not fav
3359,0.3,0.308,8.0,-9.8,0.0333,0.729,1.48e-06,0.102,0.219,139.923,4.0,not fav
3360,0.657,0.697,11.0,-7.676,0.0647,0.402,,0.208,0.475,153.095,4.0,not fav
3361,0.478,0.807,10.0,-5.281,0.0356,0.00815,,0.141,0.394,99.937,4.0,not fav
3362,0.409,0.678,9.0,-5.05,0.0335,0.134,6.55e-06,0.0922,0.305,159.982,4.0,not fav
3363,0.285,0.688,1.0,-6.706,0.0816,0.235,,0.166,0.479,86.237,1.0,not fav
3364,0.657,0.732,9.0,-4.594,0.0819,0.0595,,0.0948,0.679,120.021,4.0,not fav
3365,0.608,0.179,11.0,-10.524,0.0303,0.79,,0.0726,0.513,144.071,4.0,not fav
3366,0.465,0.495,2.0,-8.217,0.0302,0.44,,0.0757,0.245,121.928,4.0,not fav
3367,0.492,0.628,1.0,-7.867,0.0446,0.0471,0.000733,0.0957,0.123,117.984,4.0,not fav
3368,0.37,0.8,9.0,-5.747,0.0561,0.00542,1.44e-06,0.109,0.215,144.066,4.0,not fav
3369,0.416,0.527,,-6.79,0.0337,0.713,,0.254,0.364,129.753,4.0,not fav
3370,0.431,0.591,8.0,-6.198,0.0298,0.112,,0.129,0.274,144.012,4.0,not fav
3371,0.629,0.849,4.0,-2.681,0.0422,0.146,,0.202,0.608,155.123,4.0,not fav
3372,0.577,0.788,2.0,-7.076,0.0545,0.132,,0.052,0.597,170.024,4.0,not fav
3373,0.764,0.643,5.0,-7.489,0.0305,0.0975,0.000211,0.113,0.718,104.023,4.0,not fav
3374,0.402,0.478,1.0,-6.649,0.0392,0.408,,0.121,0.281,71.923,4.0,not fav
3375,0.673,0.704,6.0,-8.056,0.36,0.196,,0.0898,0.372,86.919,4.0,not fav
3376,0.644,0.818,1.0,-4.839,0.0346,0.0796,,0.058,0.67,130.022,4.0,not fav
3377,0.534,0.807,,-5.249,0.04,0.14,,0.133,0.231,90.056,4.0,not fav
3378,0.492,0.707,7.0,-4.031,0.0336,0.0166,,0.137,0.326,89.829,4.0,not fav
3379,0.489,0.477,2.0,-7.343,0.0299,0.122,,0.1,0.177,136.045,4.0,not fav
3380,0.527,0.872,11.0,-6.026,0.0426,0.00603,,0.413,0.453,108.983,4.0,not fav
3381,0.655,0.811,,-5.943,0.0326,0.00875,,0.263,0.512,144.008,4.0,not fav
3382,0.554,0.542,10.0,-8.722,0.0599,0.405,1.26e-05,0.109,0.291,114.782,1.0,not fav
3383,0.484,0.767,9.0,-5.615,0.0389,0.0813,,0.342,0.218,136.002,4.0,not fav
3384,0.262,0.361,2.0,-10.187,0.0333,0.508,0.00268,0.108,0.056,126.786,4.0,not fav
3385,0.26,0.363,8.0,-8.821,0.0316,0.0839,,0.111,0.0758,148.1,3.0,not fav
3386,0.431,0.485,7.0,-8.085,0.0274,0.452,,0.544,0.367,145.22,4.0,not fav
3387,0.529,0.791,8.0,-6.234,0.0629,0.00161,1.68e-06,0.336,0.561,86.023,4.0,not fav
3388,0.461,0.592,10.0,-7.813,0.0364,0.136,4.05e-06,0.0991,0.299,133.897,4.0,not fav
3389,0.682,0.755,10.0,-4.106,0.0342,0.0139,,0.062,0.85,93.988,4.0,not fav
3390,0.634,0.744,,-5.17,0.0394,0.0275,,0.123,0.616,142.0,4.0,not fav
3391,0.786,0.716,11.0,-4.253,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,4.0,not fav
3392,0.729,0.756,8.0,-5.119,0.0294,0.131,,0.0527,0.522,104.945,4.0,not fav
3393,0.638,0.832,8.0,-5.039,0.049,0.141,,0.113,0.648,124.071,4.0,not fav
3394,0.615,0.877,6.0,-5.217,0.174,0.0172,,0.366,0.778,151.6,4.0,not fav
3395,0.673,0.934,3.0,-3.206,0.156,0.161,,0.279,0.485,129.027,4.0,not fav
3396,0.73,0.777,3.0,-5.199,0.0479,0.108,0.000467,0.069,0.591,130.0,4.0,not fav
3397,0.766,0.682,1.0,-5.02,0.0419,0.0113,0.00016,0.104,0.833,127.966,4.0,not fav
3398,0.652,0.812,3.0,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,4.0,not fav
3399,0.637,0.843,5.0,-5.413,0.0432,0.0151,,0.0876,0.434,109.012,4.0,not fav
3400,0.666,0.877,,-4.657,0.0446,0.0277,1.15e-05,0.142,0.272,125.989,4.0,not fav
3401,0.586,0.827,11.0,-5.102,0.15,0.0037,,0.328,0.508,123.905,4.0,not fav
3402,0.565,0.646,7.0,-4.749,0.0335,0.0412,,0.362,0.481,91.973,4.0,not fav
3403,0.685,0.832,2.0,-4.548,0.0595,0.0619,,0.273,0.574,164.07,4.0,not fav
3404,0.676,0.695,,-8.327,0.245,0.352,,0.119,0.144,90.268,4.0,not fav
3405,0.816,0.813,6.0,-7.798,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,4.0,not fav
3406,0.68,0.882,11.0,-3.883,0.236,0.406,,0.241,0.386,97.943,4.0,not fav
3407,0.778,0.776,9.0,-5.359,0.0362,0.0338,0.0216,0.0772,0.361,127.049,4.0,not fav
3408,0.734,0.766,1.0,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,4.0,not fav
3409,0.517,0.606,2.0,-5.797,0.0289,0.0202,,0.324,0.296,141.929,4.0,not fav
3410,0.576,0.911,9.0,-3.619,0.0402,0.0181,,0.277,0.725,79.981,4.0,not fav
3411,0.736,0.823,8.0,-4.231,0.0675,0.00358,0.000914,0.33,0.442,124.954,4.0,not fav
3412,0.671,0.808,2.0,-4.861,0.0652,0.02,,0.134,0.637,121.956,4.0,not fav
3413,0.637,0.833,5.0,-3.944,0.185,0.0293,3.66e-06,0.282,0.689,175.049,4.0,not fav
3414,0.652,0.748,,-5.242,0.0887,0.0849,,0.604,0.652,94.1,4.0,not fav
3415,0.733,0.899,,-4.237,0.143,0.00496,4.72e-05,0.372,0.76,127.086,4.0,not fav
3416,0.328,0.622,5.0,-7.291,0.0866,0.858,,0.104,0.401,74.267,4.0,not fav
3417,0.668,0.718,1.0,-4.736,0.0605,0.0165,,0.104,0.345,91.993,4.0,not fav
3418,0.465,0.909,,-4.005,0.179,0.0407,,0.049,0.529,155.788,4.0,not fav
3419,0.573,0.581,7.0,-3.325,0.0276,0.148,,0.128,0.188,103.82,4.0,not fav
3420,0.475,0.577,7.0,-3.979,0.0341,0.219,,0.121,0.319,169.897,4.0,not fav
3421,0.739,0.807,,-5.063,0.0652,0.0181,,0.295,0.632,97.048,4.0,not fav
3422,0.661,0.937,10.0,-3.83,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,4.0,not fav
3423,0.612,0.908,5.0,-2.105,0.0648,0.00502,,0.821,0.272,127.906,4.0,not fav
3424,0.834,0.823,,-4.918,0.114,0.062,,0.185,0.763,133.039,4.0,not fav
3425,0.668,0.829,11.0,-2.748,0.0334,0.00572,,0.358,0.649,127.009,4.0,not fav
3426,0.696,0.734,7.0,-5.294,0.0298,0.0485,,0.183,0.711,107.987,4.0,not fav
3427,0.675,0.601,11.0,-4.733,0.116,0.00372,,0.0458,0.931,127.938,4.0,not fav
3428,0.664,0.848,10.0,-4.926,0.0386,0.0148,0.000118,0.1,0.196,119.878,4.0,not fav
3429,0.454,0.865,4.0,-3.841,0.0561,0.0323,,0.186,0.34,166.018,4.0,not fav
3430,0.614,0.879,,-4.422,0.056,0.00104,0.00438,0.41,0.407,131.092,4.0,not fav
3431,0.634,0.848,1.0,-3.843,0.047,0.00237,,0.0681,0.647,105.055,4.0,not fav
3432,0.869,0.794,,-6.191,0.0984,0.0303,3.81e-06,0.07,0.656,128.022,4.0,not fav
3433,0.592,0.747,8.0,-4.439,0.138,0.0176,,0.0752,0.698,83.929,4.0,not fav
3434,0.413,0.969,4.0,-2.599,0.119,2.87e-05,0.000753,0.371,0.374,164.999,4.0,not fav
3435,0.668,0.938,3.0,-4.201,0.032,0.0252,0.0166,0.0429,0.473,127.987,4.0,not fav
3436,0.926,0.808,11.0,-3.148,0.0599,0.000915,0.00327,0.0515,0.701,127.998,4.0,not fav
3437,0.705,0.805,4.0,-4.887,0.0595,0.134,0.000139,0.367,0.887,120.022,4.0,not fav
3438,0.684,0.889,8.0,-4.555,0.102,0.0307,2.57e-06,0.775,0.582,112.004,4.0,not fav
3439,0.647,0.822,5.0,-4.662,0.183,0.219,,0.0908,0.962,160.019,4.0,not fav
3440,0.912,0.716,10.0,-4.141,0.0697,0.0904,,0.0491,0.377,94.981,4.0,not fav
3441,0.699,0.529,2.0,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4.0,not fav
3442,0.418,0.42,,-6.444,0.0414,0.588,6.39e-05,0.11,0.184,84.094,4.0,not fav
3443,0.773,0.758,1.0,-4.993,0.0381,0.0422,,0.305,0.925,144.033,4.0,not fav
3444,0.399,0.787,1.0,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5.0,not fav
3445,0.536,0.768,10.0,-5.948,0.0347,0.00433,,0.114,0.545,77.217,4.0,not fav
3446,0.807,0.887,9.0,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,4.0,not fav
3447,0.737,0.723,1.0,-5.51,0.0295,0.0179,,0.0675,0.893,120.003,4.0,not fav
3448,0.494,0.951,9.0,-4.237,0.132,0.000569,,0.327,0.441,160.025,4.0,not fav
3449,0.72,0.791,1.0,-4.689,0.124,0.0384,,0.157,0.756,102.071,4.0,not fav
3450,0.603,0.861,4.0,-3.565,0.0325,0.0215,0.043,0.1,0.72,127.962,4.0,not fav
3451,0.672,0.52,8.0,-7.747,0.0353,0.859,,0.115,0.37,120.001,4.0,not fav
3452,0.545,0.783,5.0,-4.261,0.0345,0.00489,,0.132,0.551,174.084,4.0,not fav
3453,0.663,0.705,1.0,-4.972,0.0385,0.0654,,0.117,0.477,122.014,4.0,not fav
3454,0.733,0.65,5.0,-3.539,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,4.0,not fav
3455,0.581,0.963,11.0,-4.087,0.0981,0.0295,,0.139,0.788,129.992,4.0,not fav
3456,0.687,0.702,7.0,-5.324,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,4.0,not fav
3457,0.279,0.742,4.0,-6.46,0.0898,0.000185,,0.593,0.328,189.868,4.0,not fav
3458,0.69,0.578,6.0,-7.436,0.0929,0.167,,0.305,0.416,99.961,4.0,not fav
3459,0.6,0.663,3.0,-5.802,0.0477,0.225,,0.119,0.286,121.07,4.0,not fav
3460,0.729,0.675,8.0,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968,4.0,not fav
3461,0.588,0.791,7.0,-5.595,0.0402,0.00245,0.00258,0.118,0.487,94.933,4.0,not fav
3462,0.66,0.805,1.0,-5.352,0.153,0.0192,8.83e-06,0.159,0.625,103.008,4.0,not fav
3463,0.673,0.902,2.0,-2.392,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4.0,not fav
3464,0.744,0.783,1.0,-7.077,0.0337,0.0553,,0.086,0.885,120.042,4.0,not fav
3465,0.484,0.731,1.0,-6.694,0.0379,0.431,,0.151,0.51,101.654,4.0,not fav
3466,0.594,0.497,2.0,-5.26,0.0303,0.0343,,0.162,0.101,101.668,4.0,not fav
3467,0.627,0.703,,-4.884,0.236,0.563,,0.0962,0.64,81.897,4.0,not fav
3468,0.646,0.794,7.0,-6.104,0.19,0.0885,6.16e-06,0.201,0.287,170.216,4.0,not fav
3469,0.65,0.786,9.0,-5.488,0.0463,0.019,,0.323,0.446,124.96,4.0,not fav
3470,0.659,0.911,4.0,-2.28,0.0786,0.154,0.000304,0.191,0.576,91.999,4.0,not fav
3471,0.521,0.754,5.0,-4.144,0.0634,0.0373,,0.239,0.352,125.876,4.0,not fav
3472,0.49,0.885,3.0,-4.121,0.0396,0.00218,,0.0741,0.64,166.996,4.0,not fav
3473,0.647,0.8,7.0,-5.384,0.165,0.0647,,0.334,0.942,160.078,4.0,not fav
3474,0.545,0.675,6.0,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,4.0,not fav
3475,0.69,0.845,9.0,-4.676,0.0339,0.0193,,0.101,0.638,114.948,4.0,not fav
3476,0.706,0.786,,-3.417,0.091,0.26,,0.38,0.751,150.028,4.0,not fav
3477,0.743,0.72,11.0,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,4.0,not fav
3478,0.596,0.738,8.0,-3.109,0.0411,0.109,,0.0947,0.461,127.961,4.0,not fav
3479,0.614,0.379,4.0,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,4.0,not fav
3480,0.5,0.292,,-8.554,0.0323,0.746,,0.188,0.37,145.879,4.0,not fav
3481,0.685,0.709,11.0,-3.578,0.0748,0.0132,,0.452,0.504,93.047,4.0,not fav
3482,0.414,0.857,,-4.078,0.0808,0.0287,0.00574,0.343,0.348,128.024,4.0,not fav
3483,0.616,0.789,7.0,-4.874,0.0377,0.053,,0.142,0.621,83.066,4.0,not fav
3484,0.753,0.801,4.0,-3.215,0.0296,0.403,,0.128,0.794,128.011,4.0,not fav
3485,0.964,0.605,9.0,-6.223,0.179,0.0668,7.78e-06,0.214,0.646,129.994,4.0,not fav
3486,0.856,0.527,2.0,-5.225,0.0997,0.392,,0.11,0.386,98.052,4.0,not fav
3487,0.719,0.671,8.0,-6.279,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4.0,not fav
3488,0.707,0.771,7.0,-6.275,0.0783,0.434,0.0013,0.115,0.437,142.016,4.0,not fav
3489,0.645,0.832,2.0,-5.595,0.0294,0.00106,0.00264,0.199,0.375,112.028,4.0,not fav
3490,0.308,0.563,,-9.169,0.0719,0.527,4.58e-06,0.134,0.109,85.901,4.0,not fav
3491,0.787,0.848,1.0,-4.696,0.0549,0.0915,,0.15,0.947,121.989,4.0,not fav
3492,0.68,0.84,9.0,-3.823,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,4.0,not fav
3493,0.545,0.78,7.0,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.0,not fav
3494,0.733,0.676,10.0,-5.655,0.0432,0.0697,,0.208,0.701,97.448,4.0,not fav
3495,0.677,0.485,5.0,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,4.0,not fav
3496,0.829,0.51,5.0,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993,4.0,not fav
3497,0.441,0.921,8.0,-3.32,0.0436,0.000526,6.34e-06,0.177,0.182,175.001,4.0,not fav
3498,0.742,0.595,9.0,-7.51,0.107,0.15,,0.111,0.431,101.013,4.0,not fav
3499,0.653,0.829,10.0,-4.783,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,4.0,not fav
3500,0.885,0.581,11.0,-8.813,0.0378,0.427,0.000204,0.0759,0.728,114.016,4.0,not fav
3501,0.806,0.608,1.0,-7.008,0.0659,0.0113,,0.635,0.849,95.049,4.0,not fav
3502,0.841,0.522,10.0,-5.963,0.049,0.0168,1.37e-06,0.188,0.616,99.059,4.0,not fav
3503,0.439,0.153,1.0,-8.95,0.0479,0.874,,0.107,0.104,116.76,3.0,not fav
3504,0.814,0.622,8.0,-7.573,0.0492,0.000132,0.72,0.0658,0.726,119.976,4.0,not fav
3505,0.718,0.792,7.0,-3.519,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,4.0,not fav
3506,0.407,0.147,2.0,-8.822,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,3.0,not fav
3507,0.544,0.915,8.0,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094,4.0,not fav
3508,0.697,0.621,9.0,-6.886,0.25,0.0802,,0.162,0.721,81.946,4.0,not fav
3509,0.421,0.791,9.0,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4.0,not fav
3510,0.543,0.485,8.0,-6.85,0.0305,0.558,,0.12,0.371,136.961,4.0,not fav
3511,0.609,0.885,,-5.469,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,4.0,not fav
3512,0.614,0.972,5.0,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966,4.0,not fav
3513,0.716,0.67,11.0,-5.779,0.194,0.251,,0.109,0.124,86.01,4.0,not fav
3514,0.711,0.508,7.0,-7.299,0.0502,0.0355,,0.141,0.663,98.098,4.0,not fav
3515,0.818,0.67,8.0,-4.451,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4.0,not fav
3516,0.789,0.915,,-3.263,0.248,0.0135,8.77e-06,0.0818,0.66,127.955,4.0,not fav
3517,0.566,0.885,8.0,-4.528,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,4.0,not fav
3518,0.407,0.725,5.0,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,4.0,not fav
3519,0.702,0.629,1.0,-4.292,0.041,0.0506,,0.0963,0.446,141.967,4.0,not fav
3520,0.714,0.451,5.0,-8.268,0.0276,0.0883,,0.108,0.406,127.787,4.0,not fav
3521,0.589,0.621,5.0,-6.902,0.0468,0.00969,0.00104,0.181,0.401,140.03,4.0,not fav
3522,0.719,0.935,7.0,-3.752,0.0589,0.167,,0.0973,0.738,120.022,4.0,not fav
3523,0.645,0.891,6.0,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,4.0,not fav
3524,0.723,0.87,8.0,-3.013,0.0435,0.035,,0.656,0.678,129.952,4.0,not fav
3525,0.734,0.766,1.0,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,4.0,not fav
3526,0.535,0.796,,-3.446,0.0445,0.00473,,0.145,0.282,128.954,4.0,not fav
